realClass,\histAge,\histAgePerReview,\histReviewsPerUser,\histDiscussionCount,\histIPCount,\histReviewCount,\histUserCount,\histModifiedLinesRate,\histOccasionalUsersReviewsRate,\histLastThreeMonthsReviewsRate,\histMostActiveUsersReviewsRate,\histStdReviewsPerUser,\histReviewsPerDay,\histProbReview,\ari,\flesch,\coleman,\kincaid,\fog,\smog,\li,\numPerguntas,\numPassiveVoice,\porcMenoresFrases,\porcMaioresFrases,\porcConjucoes,\numAuxiliarVerb,\inicioArtigo,\inicioPronome,\inicioConjuncaoSubordinadas,\inicioConjuncao,\porcSubstantivacao,\porcPreposicao,\inicioPronomeInterrogativo,\inicioPreposicoes,\wordCount,\sentenceCount,\porcToBe,\numPronomes,\netAssortativityInOut,\netAssortativityOutIn,\charCount,\netAssortativityInIn,\netInDegree,\netOutDegree,\netAssortativityOutOut,\netClusteringCoefficient,\netLinkCount,\netTranslationCount,\netReciprocity,\netPageRank,\CitPerTLen,\ImagesPerSec,\numCitations,\CitPerSec,\minSLen,\maxSLen,\stdSLen,\minAbsLen,\XLinksPerSec,\ssCount,\sCount,\numExtLink,\tamMaiorFrase,\avgSLen,\meanSubsectionPerSection,\LinksPerTLen,\avgPLen,id
'GA',2596.0,1.51,3.8,80.0,138.0,526.0,388.0,24.11,21.48,9.7,49.24,18.65,0.2026,4.25376E-6,15.8,55.2,12.7,12.3,14.4,11.6,55.0,0.0,45.0,0.5104,0.2083,0.0513,21.0,5.0,7.0,6.0,0.0,0.0077,0.1085,0.0,4.0,2591.0,96.0,27,133.0,1.58,0.1,24813.0,0.19,345.0,180.0,0.82,0.20944,184.0,19.0,0.53333,1.8913,406.7705,0.2727,61.0,5.5455,12.0,5915.0,457.55,1224.0,2.4545,0.0,11.0,27.0,111.0,2255.7273,0.0,134.8533,152.4118,125311
'ST',1285.0,32.7,1.25,6.0,0.0,10.0,10.0,0.0,100.0,0.0,30.0,0.71,0.0078,1.18084E-8,10.1,68.3,11.3,7.9,10.2,9.6,45.0,0.0,5.0,0.45,0.15,0.0501,2.0,0.0,3.0,0.0,0.0,0.0,0.0678,1.0,1.0,339.0,20.0,0.0147,22.0,0.01,0.01,3577.0,0.0,2.0,20.0,0.09,0.07576,22.0,1.0,0.0,0.0532,715.4,0.0,5.0,2.5,89.0,2616.0,368.93,1540.0,0.0,0.0,2.0,0.0,44.0,1788.5,0.0,162.5909,37.6667,5298525
'BC',2071.0,2.65,2.7,15.0,80.0,234.0,154.0,5.52,28.21,6.84,29.91,7.1,113,3.92308E-6,14.1,55.0,12.8,11.3,14.5,12.5,53.3,0.0,35.0,0.5625,0.2031,0.0446,19.0,9.0,8.0,1.0,0.0,0.0358,0.1258,0.0,5.0,1479.0,64.0,0.0372,41.0,1.58,0.06,14531.0,0.07,235.0,182.0,1.22,0.09824,307.0,4.0,0.58791,2.3345,2421.8333,0.6667,6.0,0.5,16.0,3937.0,119.03,1171.0,0.4167,2.0,12.0,5.0,78.0,1210.9167,0.1667,47.3322,59.16,563775
'GA',1607.0,4.45,4.34,8.0,24.0,150.0,126.0,12.45,18.0,8.67,58.0,12.44,0.0933,8.08537E-7,64.2,-38.6,11.3,50.3,53.6,19.0,146.9,0.0,8.0,0.75,0.1875,0.0285,2.0,2.0,0.0,0.0,0.0,0.0074,0.0859,0.0,3.0,2038.0,16.0,0.0137,69.0,0.07,0.02,16722.0,0.0,22.0,137.0,0.43,0.09745,141.0,2.0,0.09489,1.3561,643.1538,0.1111,26.0,2.8889,15.0,3111.0,110.68,583.0,2.6667,0.0,9.0,24.0,515.0,1858.0,0.0,118.5957,407.6,2186614
'AC',2022.0,14.4,2.63,10.0,12.0,83.0,71.0,4.11,48.19,2.41,40.96,5.73,41,1.33661E-7,17.5,31.8,15.4,15.3,19.1,16.0,62.6,0.0,13.0,0.5714,0.0952,0.0602,2.0,4.0,2.0,0.0,0.0,0.0201,0.1423,0.0,2.0,548.0,21.0,0.0347,9.0,0.04,0.04,4880.0,0.0,3.0,39.0,0.5,0.03542,40.0,7.0,0.0,0.5479,4880.0,0.5,1.0,0.25,608.0,993.0,280.06,707.0,0.0,1.0,4.0,0.0,102.0,1220.0,0.25,122.0,78.2857,1630330
'AC',2666.0,0.44,3.03,109.0,1164.0,2401.0,1237.0,41.79,19.83,10.04,26.57,12.24,0.9006,0.00113527,29.9,24.2,12.6,23.9,26.7,16.3,82.8,0.0,41.0,0.6364,0.3091,0.0462,16.0,13.0,5.0,3.0,0.0,0.0123,0.1309,0.0,7.0,3093.0,55.0,0.0378,60.0,1.57,0.07,48141.0,0.09,280.0,228.0,1.28,0.02253,238.0,45.0,0.21491,4.4303,594.3333,1.2857,81.0,11.5714,15.0,5808.0,554.15,1641.0,1.5714,5.0,7.0,11.0,330.0,6877.2856,0.7143,202.2731,281.1818,70983
'GA',868.0,2.66,4.25,262.0,204.0,744.0,540.0,9.36,18.68,2.96,34.95,9.72,0.8571,2.57636E-5,18.5,46.1,12.0,15.2,18.4,14.1,59.5,0.0,34.0,0.5574,0.2131,0.0349,10.0,16.0,4.0,2.0,0.0,0.0223,0.1192,0.0,5.0,2064.0,61.0,0.0247,41.0,0.06,0.01,26359.0,0.0,24.0,123.0,0.28,0.10201,129.0,14.0,0.10569,0.9988,753.1143,0.4,35.0,3.5,15.0,3651.0,536.07,1548.0,1.6,1.0,10.0,16.0,130.0,2635.9,0.1,204.3333,206.4,12298953
'SB',1035.0,29.99,2.5,5.0,0.0,10.0,10.0,8.43,60.0,20.0,40.0,1.29,0.0097,7.20774E-10,16.2,70.3,9.1,11.9,14.8,8.5,51.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,34.0,1.0,0.0294,0.0,0.01,0.0,1406.0,0.0,3.0,19.0,0.05,0.10238,21.0,0.0,0.05263,0.0487,0.0,0.0,0.0,0.0,24.0,228.0,120.67,231.0,0.0,0.0,2.0,0.0,34.0,703.0,0.0,66.9524,34.0,9234743
'AC',2990.0,2.73,1.82,88.0,214.0,570.0,356.0,11.25,41.58,4.21,18.77,2.88,0.1906,1.06813E-4,19.7,42.0,13.9,15.7,18.6,14.5,62.2,0.0,39.0,0.6477,0.1705,0.0455,14.0,14.0,9.0,5.0,0.0,0.0232,0.1138,1.0,14.0,2925.0,88.0,0.0205,66.0,5.34,0.18,26482.0,0.53,946.0,315.0,1.78,0.00911,326.0,29.0,0.11746,3.4056,13241.0,0.2222,2.0,0.2222,32.0,7300.0,182.77,1117.0,1.1111,3.0,9.0,10.0,358.0,2942.4443,0.3333,81.2331,86.0294,29678
'GA',2860.0,0.66,3.69,482.0,935.0,2348.0,1413.0,8.59,18.36,6.6,32.92,10.24,821,0.00103322,18.2,39.6,13.5,15.4,18.6,15.0,60.3,0.0,76.0,0.6149,0.2356,0.0376,11.0,37.0,7.0,3.0,0.0,0.0188,0.1163,0.0,32.0,5374.0,174.0,0.0194,81.0,13.5,0.4,49460.0,2.11,2065.0,395.0,2.58,0.00878,416.0,10.0,0.52658,5986,727.3529,1.2,68.0,6.8,15.0,5894.0,205.31,2752.0,5.3,11.0,10.0,53.0,302.0,4946.0,1.1,118.8942,162.8485,32031
'ST',2584.0,16.46,1.3,2.0,28.0,80.0,52.0,28.3,65.0,10.0,7.5,0.69,31,9.68689E-7,12.9,43.2,14.8,11.4,14.6,12.9,48.9,0.0,8.0,0.5,0.2,0.1012,1.0,2.0,2.0,0.0,0.0,6,0.0833,0.0,1.0,168.0,10.0,0.0595,5.0,4.41,0.09,1612.0,1.7,360.0,20.0,0.24,0.00427,20.0,7.0,0.1,366,0.0,1.0,0.0,0.0,181.0,1121.0,127.99,1128.0,0.0,0.0,1.0,0.0,32.0,1612.0,0.0,80.6,33.6,143713
'AC',2835.0,1.07,2.45,194.0,750.0,1658.0,908.0,23.57,25.63,9.41,23.28,5.84,0.5848,4.15481E-4,11.9,63.8,10.7,9.9,12.9,11.2,44.7,0.0,174.0,0.4444,0.1349,0.06,31.0,82.0,13.0,6.0,0.0,0.0153,0.1163,0.0,25.0,5564.0,252.0,0.0408,94.0,27.74,1.37,43342.0,10.55,1957.0,254.0,3.6,0.00253,274.0,42.0,0.29134,8.4011,8668.4,0.4667,5.0,0.3333,11.0,4929.0,172.71,323.0,0.8667,16.0,15.0,13.0,130.0,2889.4668,1.0667,158.1825,94.3051,6558
'AC',2298.0,21.52,1.71,16.0,21.0,81.0,60.0,4.11,53.09,4.94,16.05,1.49,0.0352,4.81784E-7,12.6,47.8,12.4,11.7,15.1,13.3,49.5,0.0,35.0,0.5,0.1786,0.0391,15.0,12.0,9.0,4.0,2.0,0.0226,0.1077,1.0,7.0,1151.0,56.0,0.0452,45.0,1.23,0.45,8580.0,0.81,112.0,62.0,0.68,0.04267,65.0,11.0,0.27419,0.9608,0.0,0.25,0.0,0.0,226.0,4114.0,244.13,877.0,0.25,1.0,4.0,1.0,47.0,2145.0,0.25,132.0,143875,297466
'ST',1086.0,7.22,1.67,3.0,4.0,14.0,10.0,0.0,42.86,0.0,28.57,1.21,0.0129,3.0571E-9,14.7,36.9,15.7,12.9,17.5,14.9,58.7,0.0,6.0,0.4375,0.0625,0.0482,1.0,3.0,4.0,0.0,0.0,0.0322,0.0932,0.0,1.0,311.0,16.0,0.0225,13.0,0.01,0.01,2597.0,0.0,2.0,10.0,0.05,0.05303,11.0,0.0,0.0,0.0762,1298.5,0.0,2.0,0.6667,224.0,1488.0,131.0,528.0,1.0,0.0,3.0,3.0,51.0,865.6667,0.0,236.0909,77.75,8380401
'GA',2099.0,4.06,5.83,231.0,182.0,981.0,799.0,4.95,16.11,1.43,61.16,46.28,0.4674,6.64855E-5,19.7,42.8,12.0,16.4,19.3,14.4,61.8,0.0,198.0,0.5836,0.2491,0.0511,140.0,42.0,45.0,19.0,1.0,0.0162,0.1218,5.0,23.0,9812.0,269.0,0.0417,430.0,0.3,0.07,84552.0,0.02,40.0,173.0,1.31,0.03063,186.0,6.0,0.08092,4.3071,1921.6364,0.8333,44.0,3.6667,26.0,9646.0,559.73,3054.0,4.4167,8.0,12.0,53.0,168.0,7046.0,0.6667,454.5806,228186,501086
'FA',1707.0,2.88,4.56,59.0,74.0,512.0,438.0,3.19,21.09,4.3,56.05,13.63,0.2999,2.35749E-5,14.1,44.9,13.5,12.4,15.9,13.9,51.9,0.0,57.0,0.5054,0.2065,0.0308,12.0,29.0,11.0,10.0,0.0,0.0208,0.1037,2.0,10.0,4029.0,184.0,0.0191,98.0,0.37,0.03,33788.0,0.01,77.0,161.0,0.77,0.03681,166.0,6.0,0.14907,3.3745,767.9091,375,44.0,5.5,12.0,6775.0,189.33,1264.0,5125,0.0,8.0,41.0,94.0,4223.5,0.0,203.5422,447.6667,1667697
'BC',2600.0,1.76,2.99,75.0,410.0,1104.0,694.0,7.78,24.64,7.34,32.61,9.61,0.4246,1.89495E-4,17.5,50.5,11.1,14.5,17.7,13.5,56.0,0.0,109.0,0.6758,0.1918,42,9.0,40.0,23.0,5.0,0.0,0.0152,0.1083,0.0,20.0,7287.0,219.0,0.0294,148.0,5.47,0.23,54195.0,0.4,886.0,514.0,3.17,0.0241,543.0,16.0,0.28599,5.2227,1935.5356,2.4286,28.0,4.0,14.0,5161.0,195.97,5176.0,4.1429,20.0,7.0,29.0,282.0,7742143,2.8571,99.8066,82.8068,109495
'GA',2507.0,0.91,3.68,138.0,178.0,598.0,420.0,17.33,23.08,7.02,46.49,20.82,0.2385,3.23147E-5,16.8,54.7,10.9,13.6,16.2,12.0,54.9,1.0,42.0,0.5682,0.2386,0.0364,7.0,10.0,18.0,2.0,0.0,0.0099,0.1108,0.0,12.0,2833.0,88.0,0.0258,201.0,0.21,0.02,34109.0,0.01,80.0,155.0,0.4,0.09818,164.0,5.0,0.1871,1.8083,655.9423,0.4286,52.0,7.4286,14.0,6482.0,319.38,1336.0,1.2857,6.0,7.0,9.0,183.0,4872.7144,0.8571,207.9817,404.7143,171162
'ST',1100.0,21.43,2.0,5.0,0.0,16.0,16.0,4.76,75.0,18.75,25.0,1.2,0.0145,2.35393E-8,6.3,69.1,8.9,6.6,9.3,9.4,36.1,0.0,7.0,0.4,0.15,0.0537,1.0,8.0,1.0,0.0,0.0,0.0124,0.0868,0.0,1.0,242.0,20.0,0.0372,3.0,0.02,0.0,2792.0,0.0,4.0,29.0,0.14,0.17586,29.0,0.0,0.10345,0.1916,698.0,0.0,4.0,1.3333,65.0,1153.0,32.5,1156.0,0.0,0.0,3.0,0.0,33.0,930.6667,0.0,96.2759,121.0,8149192
'AC',1027.0,3.82,8.67,3.0,1.0,105.0,104.0,1.03,12.38,0.95,86.67,25.93,0.1022,1.35986E-7,13.8,54.7,12.3,11.4,14.6,12.6,49.2,2.0,94.0,0.4498,0.2048,0.0427,42.0,45.0,22.0,7.0,9.0,0.0241,116,2.0,36.0,5812.0,249.0,0.0193,187.0,0.06,0.45,47313.0,0.02,7.0,192.0,1.61,0.03152,192.0,0.0,0.02604,4.0649,1006.6596,1.2,47.0,9.4,10.0,13706.0,142.48,648.0,3.2,2.0,5.0,16.0,114.0,9462.6,0.4,246.4219,415.1429,9385789
'BC',899.0,2.42,4.0,5.0,0.0,12.0,12.0,0.0,25.0,0.0,75.0,4.36,0.0133,8.64633E-11,12.0,59.7,11.9,9.9,11.4,10.1,48.7,0.0,5.0,0.6,0.2,0.0423,1.0,1.0,4.0,3.0,0.0,0.0124,0.1194,0.0,0.0,402.0,20.0,0.0149,22.0,0.02,0.0,4498.0,0.0,7.0,21.0,0.06,0.10167,22.0,0.0,0.14286,0.0675,899.6,0.0,5.0,1.0,15.0,1554.0,284.14,279.0,0.4,0.0,5.0,2.0,78.0,899.6,0.0,204.4545,134.0,11801249
'AC',2859.0,0.99,3.86,899.0,538.0,1925.0,1387.0,19.42,20.88,7.38,42.08,20.25,0.6733,5.78913E-4,20.4,27.0,14.7,17.8,21.7,17.4,66.4,0.0,195.0,0.6107,0.2107,0.0408,105.0,39.0,27.0,8.0,2.0,0.0339,0.1315,3.0,31.0,9334.0,280.0,43,307.0,8.94,1.18,139175.0,2.13,767.0,424.0,4.94,0.01668,443.0,39.0,0.41274,14.3052,973.2517,1.1429,143.0,10.2143,11.0,30672.0,290.35,2231.0,4.6429,19.0,14.0,65.0,321.0,9941071,1.3571,314.1648,158.2034,12024
'SB',873.0,6.0,2.0,6.0,2.0,18.0,16.0,40.74,44.44,11.11,44.44,2.45,0.0206,1.9772E-9,13.8,61.9,11.0,11.0,14.0,11.5,51.0,0.0,7.0,0.45,0.25,0.0291,0.0,1.0,3.0,1.0,0.0,0.0097,0.1107,0.0,1.0,515.0,20.0,0.0214,23.0,0.21,0.02,6229.0,0.01,45.0,101.0,0.47,0.32683,106.0,0.0,0.43564,1.3986,3114.5,0.0,2.0,0.6667,18.0,1322.0,17.61,1329.0,0.6667,8.0,3.0,2.0,55.0,2076.3333,2.6667,58.7642,64375,12215220
'BC',2863.0,4.1,2.11,175.0,116.0,445.0,329.0,26.36,38.65,3.37,26.29,4.05,0.1554,2.20561E-5,14.2,50.4,10.4,13.1,16.3,13.4,53.0,0.0,83.0,0.6106,0.1239,53,9.0,21.0,19.0,3.0,0.0,0.0185,0.0827,0.0,5.0,3131.0,113.0,0.0351,82.0,1.39,0.04,26954.0,0.09,196.0,88.0,0.63,0.03444,95.0,20.0,0.20455,1.0365,0.0,0.0,0.0,0.0,19.0,4268.0,381.03,1448.0,1.0909,8.0,11.0,12.0,422.0,2450.3635,0.7273,283.7263,104.3667,26348
'BC',1932.0,5.64,1.59,20.0,94.0,207.0,113.0,4.86,42.51,2.42,13.53,1.97,0.1071,4.81972E-6,13.5,51.0,12.8,11.6,14.9,13.0,50.3,0.0,56.0,0.4691,0.1481,0.0667,12.0,17.0,12.0,0.0,0.0,0.0107,0.1142,0.0,14.0,1769.0,81.0,0.0435,53.0,0.3,0.05,12655.0,0.02,55.0,136.0,0.73,0.14345,155.0,2.0,0.31618,4.3429,0.0,0.0,0.0,0.0,17.0,2704.0,78.09,108.0,0.7778,1.0,9.0,7.0,54.0,1406.1111,0.1111,81.6452,76913,905758
'SB',1746.0,44.24,1.15,1.0,5.0,20.0,15.0,0.0,75.0,10.0,10.0,0.38,0.0115,1.99313E-8,12.0,55.3,11.4,10.8,15.4,13.5,51.2,0.0,3.0,0.6667,0.3333,0.0794,0.0,0.0,1.0,0.0,0.0,0.0,0.1111,0.0,0.0,63.0,3.0,0.0794,2.0,0.01,0.0,654.0,0.0,2.0,9.0,0.03,0.08889,12.0,0.0,0.11111,0.1993,0.0,0.0,0.0,0.0,134.0,384.0,94.75,387.0,1.0,0.0,1.0,1.0,38.0,654.0,0.0,54.5,31.5,1521187
'GA',1854.0,13.71,7.15,50.0,4.0,290.0,286.0,2.03,14.14,1.03,73.1,31.53,0.1564,6.4758E-6,18.8,46.1,11.2,15.7,19.2,14.5,60.1,2.0,161.0,0.5964,0.28,0.0527,76.0,28.0,48.0,11.0,6.0,0.0158,0.1288,5.0,25.0,9859.0,275.0,0.0306,582.0,0.72,0.09,87980.0,0.04,55.0,118.0,1.54,0.02829,143.0,3.0,0.14407,3.7539,988.5393,0.8571,89.0,12.7143,24.0,37465.0,254.17,6149.0,1.7143,3.0,7.0,12.0,260.0,12568571,0.4286,615.2448,492.95,1126926
'BC',2835.0,2.16,1.78,28.0,153.0,563.0,410.0,7.96,45.83,5.86,18.83,1.95,0.1986,3.51892E-5,12.9,52.1,12.5,11.2,14.8,13.0,47.3,0.0,41.0,0.5122,0.1341,0.0605,0.0,16.0,5.0,2.0,1.0,0.0248,0.1222,0.0,9.0,1735.0,82.0,0.0311,26.0,3.62,0.11,18803.0,0.4,986.0,267.0,0.98,0.05551,286.0,57.0,0.54307,3.2031,9401.5,0.4545,2.0,0.1818,10.0,3865.0,1023.98,3876.0,1.8182,1.0,11.0,20.0,134.0,1709.3636,0.0909,65.7448,69.4,27198
'AC',2783.0,1.18,2.35,199.0,1048.0,2111.0,1063.0,7.19,25.72,3.03,20.18,6.39,0.7585,9.17956E-4,14.8,52.1,12.0,12.5,16.1,13.5,52.6,0.0,136.0,0.4872,0.2051,0.0502,28.0,50.0,30.0,5.0,0.0,0.0137,0.1299,0.0,21.0,5095.0,195.0,43,139.0,1.73,0.13,40067.0,0.15,299.0,259.0,1.5,0.02298,265.0,45.0,0.32819,3.1358,2861.9287,2.1111,14.0,1.5556,12.0,4292.0,516.19,2065.0,1.7778,8.0,9.0,16.0,111.0,4451.8887,0.8889,151.1962,134.0789,49603
'BC',2202.0,13.77,2.75,2.0,17.0,105.0,88.0,3.94,28.57,8.57,39.05,5.02,0.0477,3.67071E-7,12.8,49.6,13.9,10.9,14.0,12.6,50.5,0.0,17.0,0.4583,125,0.0767,3.0,6.0,5.0,0.0,0.0,0.0045,0.1129,0.0,0.0,443.0,24.0,0.0587,12.0,1.51,0.05,5872.0,0.09,141.0,75.0,0.8,0.03985,82.0,16.0,0.33333,1.6927,1957.3333,0.25,3.0,0.75,337.0,1344.0,150.71,957.0,0.0,0.0,4.0,0.0,56.0,1468.0,0.0,71.6098,73.8333,372841
'AC',1571.0,7.2,1.71,9.0,37.0,73.0,36.0,7.06,28.77,16.44,15.07,1.52,0.0465,1.00627E-6,10.0,60.8,11.0,9.1,12.3,11.4,42.2,0.0,26.0,0.5385,0.1346,0.0681,2.0,9.0,7.0,1.0,0.0,0.0201,0.0949,0.0,6.0,896.0,52.0,0.0368,30.0,0.12,0.01,7051.0,0.0,16.0,34.0,0.25,0.03224,36.0,5.0,0.0,879,0.0,0.25,0.0,0.0,412.0,1583.0,213.33,875.0,0.0,0.0,8.0,0.0,88.0,881375,0.0,195.8611,89.6,2443795
'ST',1005.0,3.59,1.45,20.0,29.0,61.0,32.0,35.71,34.43,37.7,18.03,1.41,0.0607,1.68933E-7,20.8,40.6,11.4,17.4,20.4,14.6,63.1,0.0,19.0,0.4828,0.3448,0.0679,4.0,5.0,1.0,0.0,0.0,0.0113,0.1288,0.0,2.0,1149.0,29.0,0.0296,48.0,0.12,0.02,7649.0,0.01,23.0,52.0,0.28,0.12361,52.0,0.0,0.30769,0.3845,0.0,0.0,0.0,0.0,223.0,3785.0,1355.5,226.0,0.0,0.0,3.0,0.0,100.0,2549.6667,0.0,147.0962,164.1429,9801343
'BC',2617.0,0.43,1.85,54.0,498.0,995.0,497.0,28.02,32.16,13.67,12.76,2.16,0.3802,5.54381E-5,11.9,64.8,11.0,9.6,12.2,10.7,45.8,0.0,51.0,0.4842,0.1895,0.0367,3.0,16.0,9.0,5.0,0.0,0.0122,0.1181,0.0,17.0,2041.0,95.0,0.0333,83.0,1.44,0.05,17196.0,0.11,238.0,115.0,0.69,0.01883,122.0,20.0,0.44348,2.1143,2149.5,0.3,8.0,0.8,15.0,5032.0,315.08,845.0,0.3,0.0,10.0,3.0,87.0,1719.6,0.0,140.9508,92.7727,97646
'BC',1256.0,17.58,2.11,6.0,5.0,24.0,19.0,3.3,50.0,8.33,29.17,1.9,0.0191,3.22066E-8,9.0,68.0,10.2,7.8,10.2,9.8,40.3,2.0,30.0,0.52,0.2,0.0352,7.0,8.0,4.0,2.0,0.0,0.0131,0.1205,4.0,6.0,1220.0,75.0,0.0311,57.0,0.07,0.11,10004.0,0.02,9.0,66.0,0.55,0.41517,85.0,4.0,0.09091,0.3802,526.5263,0.25,19.0,4.75,479.0,3496.0,214.22,2215.0,0.25,0.0,4.0,1.0,80.0,2501.0,0.0,117.6941,122.0,5693609
'GA',2861.0,0.56,3.9,490.0,1115.0,2421.0,1306.0,10.55,16.27,4.87,35.07,25.64,0.8462,5.42096E-4,16.9,53.4,11.3,13.7,17.2,13.4,54.3,2.0,121.0,608,206,0.0746,48.0,34.0,24.0,6.0,1.0,0.0144,0.1037,2.0,18.0,6337.0,199.0,0.0316,195.0,6.51,0.21,69363.0,0.51,673.0,272.0,2.63,0.01395,293.0,24.0,0.31618,7.9098,1035.2687,0.6,67.0,6.7,28.0,12180.0,347.31,878.0,1.0,6.0,10.0,10.0,128.0,6936.3,0.6,236.7338,111.1754,8092
'FA',2835.0,0.86,2.52,117.0,327.0,897.0,570.0,7.3,29.21,8.47,27.2,7.82,0.3164,2.59157E-4,15.5,51.6,12.0,12.9,16.4,13.6,52.3,0.0,80.0,0.5333,219,51,22.0,24.0,22.0,5.0,0.0,0.0149,0.1252,1.0,10.0,2884.0,105.0,0.0388,104.0,0.2,0.02,28583.0,0.01,51.0,140.0,0.56,0.04033,149.0,14.0,0.04286,3.0706,952.7667,375,30.0,3.75,35.0,5938.0,214.68,2019.0,375,2.0,8.0,3.0,96.0,3572875,0.25,191.8322,144.2,6641
'GA',1331.0,9.96,3.2,8.0,9.0,41.0,32.0,12.5,31.71,19.51,26.83,3.49,0.0308,1.90389E-7,15.4,38.5,14.5,13.6,17.5,15.0,57.3,0.0,37.0,566,0.1509,0.0501,12.0,18.0,6.0,3.0,0.0,0.0402,0.1067,0.0,6.0,1218.0,53.0,0.0509,21.0,0.26,0.17,9675.0,0.08,14.0,29.0,0.53,0.04355,29.0,3.0,0.03448,0.4256,0.0,0.6667,0.0,0.0,12.0,1935.0,156.98,104.0,0.6667,8.0,6.0,4.0,82.0,1612.5,1.3333,333.6207,135.3333,4692179
'GA',1658.0,0.57,6.98,62.0,19.0,361.0,342.0,18.52,13.57,11.91,59.0,19.0,0.2177,1.90796E-6,24.4,18.6,15.7,20.6,24.6,19.0,71.2,0.0,32.0,0.6341,0.2927,0.0666,9.0,6.0,12.0,2.0,0.0,0.0171,0.1057,0.0,2.0,1637.0,41.0,0.0409,65.0,0.14,0.03,29509.0,0.0,17.0,130.0,1.07,0.05072,132.0,16.0,0.06154,2.9963,655.7556,0.2857,45.0,6.4286,15.0,4645.0,158.59,1253.0,0.1429,3.0,7.0,1.0,154.0,4215.5713,0.4286,223553,233.8571,1902021
'ST',1801.0,3.73,2.62,8.0,63.0,165.0,102.0,20.0,24.24,8.48,18.18,3.78,0.0916,1.73125E-6,13.5,57.2,12.2,11.0,13.8,11.9,49.9,0.0,16.0,0.3846,0.1923,0.0585,0.0,3.0,4.0,0.0,0.0,0.0151,0.1137,0.0,1.0,598.0,26.0,0.0334,10.0,0.25,0.02,5147.0,0.01,43.0,93.0,0.53,0.12285,100.0,1.0,0.26882,0.8804,0.0,0.0,0.0,0.0,12.0,2851.0,35.0,332.0,0.0,1.0,6.0,0.0,66.0,857.8333,0.1667,51.47,54.3636,1325300
'ST',2090.0,43.05,1.48,4.0,6.0,37.0,31.0,71.86,62.16,13.51,21.62,0.98,0.0177,5.6596E-7,14.0,56.3,12.3,11.3,14.3,12.2,48.9,0.0,13.0,0.5676,0.1892,0.0486,7.0,3.0,3.0,2.0,0.0,0.0136,0.1244,1.0,6.0,884.0,37.0,0.0215,25.0,0.11,0.01,7353.0,0.01,31.0,86.0,0.31,0.20354,96.0,2.0,0.2907,1472,0.0,0.1667,0.0,0.0,17.0,2162.0,230.94,1507.0,0.8333,0.0,6.0,5.0,131.0,1225.5,0.0,76.5938,68.0,518980
'AC',1043.0,9.49,4.1,14.0,0.0,41.0,41.0,5.81,21.95,7.32,53.66,6.51,0.0393,3.14749E-7,24.7,31.4,12.7,20.2,23.6,16.5,73.3,0.0,21.0,617,234,0.0509,0.0,13.0,4.0,2.0,0.0,0.0191,0.1495,0.0,4.0,2141.0,47.0,0.0163,21.0,0.01,0.01,20856.0,0.0,3.0,109.0,0.33,0.08023,114.0,0.0,0.01835,1.2092,1158.6667,0.1429,18.0,2.5714,11.0,4176.0,134.4,1196.0,0.1429,2.0,7.0,1.0,194.0,2979.4287,0.2857,182.9474,428.2,9064939
'ST',884.0,9.66,1.17,2.0,1.0,8.0,7.0,0.0,87.5,0.0,25.0,0.41,9,1.90288E-9,15.1,54.4,12.7,12.0,15.0,12.5,55.2,0.0,13.0,0.5517,0.1724,0.0822,0.0,2.0,5.0,1.0,0.0,0.0148,0.1321,0.0,4.0,742.0,29.0,0.0189,27.0,0.01,0.01,6604.0,0.0,4.0,90.0,0.32,0.04095,104.0,0.0,0.0,523,0.0,0.0,0.0,0.0,130.0,3879.0,65.0,154.0,0.0,0.0,3.0,0.0,83.0,2201.3333,0.0,63.5,46375,12034777
'GA',2880.0,0.54,6.3,146.0,646.0,2214.0,1568.0,65.87,13.14,32.7,53.39,57.08,0.7688,1.28329E-4,21.1,35.6,13.7,17.4,20.4,15.6,65.6,0.0,77.0,682,0.2396,0.0433,16.0,29.0,8.0,2.0,0.0,0.0188,126,1.0,5.0,7927.0,217.0,0.0286,139.0,8.27,0.35,98588.0,0.92,1507.0,571.0,3.13,0.01127,588.0,22.0,0.42382,12.0694,648.6053,1.3333,152.0,10.1333,10.0,6573.0,154.52,4289.0,0.7333,23.0,15.0,11.0,308.0,6572533,1.5333,167.6667,1132.4286,20952
'BC',2219.0,0.65,1.92,106.0,328.0,702.0,374.0,15.87,31.77,10.26,15.24,2.88,0.3164,7.51892E-5,15.9,50.7,13.3,12.7,16.2,13.6,53.0,0.0,62.0,0.5493,0.2113,0.0407,14.0,32.0,11.0,5.0,1.0,0.0236,0.1333,0.0,15.0,3735.0,142.0,0.0257,99.0,1.96,0.07,33498.0,0.12,354.0,201.0,1.11,0.02169,237.0,16.0,0.33831,5.1155,2093625,1.7,16.0,1.6,226.0,6250.0,138.64,3377.0,2.1,9.0,10.0,21.0,110.0,3349.8,0.9,141.3418,177.8571,355852
